14	5903	14
31146	5575	1
12	7044	15
12	4261	10
34952	8485	7
2790	1894	24
2649	5013	35
31303	9503	10
12	9868	19
109	2103	2
17285	1628	4
130	8578	2
2162	4828	8
13552	4815	10
811	1925	1
508	6463	17
3887	6696	3
102	7775	35
110	2238	7
163	6312	11
598	5604	0
1029	5228	16
584	1360	10
102	7199	33
101	3657	7
8	303	26
519	6959	8
120	3625	21
116	9253	6
144	4905	16
10146	1196	11
104	6950	2
32849	6689	4
2268	8996	12
14	7895	50
2005	9924	1
136	4699	8
439	818	8
356	5891	14
103	2917	10
101	3080	17
869	4621	10
101	5797	28
14	9062	21
101	3565	13
21531	9457	37
4	6842	1
14	8609	21
1028	3790	14
104	5020	32
228	2905	2
7494	7465	15
2602	1331	2
4958	2653	25
502	8812	7
126	9749	16
57	8445	5
910	5442	37
183	5934	10
114	8142	8
11042	825	13
4694	4840	25
106	5074	13
3916	2710	14
400	9777	0
143	3752	15
632	7976	6
1265	2118	19
371	11	10
107	2906	16
12	8224	15
104	6725	8
26747	325	23
2851	9926	9
19750	601	9
102	9636	21
104	3297	15
34033	2020	10
32574	9888	18
21	1868	39
171	3512	0
606	3223	9
133	8554	8
7653	5628	6
1250	4644	23
1372	1275	11
105	7853	11
642	5838	10
7900	2498	12
20038	4670	17
104	7881	13
102	4137	6
102	1643	12
1093	658	0
12	4960	15
107	4944	6
1887	3780	5
4083	3258	1
14	1799	21
103	7942	13
167	4335	18
12226	983	5
101	7744	8
5817	3451	30
14	9865	26
3457	8056	12
1166	6646	26
27646	7874	13
17268	1618	10
103	7204	17
101	7303	8
322	8203	27
2116	151	4
3726	6411	8
145	4359	14
1968	7349	8
1916	1970	8
32074	2358	7
30836	9920	4
102	6607	3
130	270	8
3639	3578	9
1064	7800	10
583	8246	6
101	2401	8
6195	4906	10
131	5928	4
602	6321	26
106	2747	17
2	8593	21
103	1224	10
101	6829	2
700	5133	1
14	4995	11
33307	6718	6
351	1592	4
105	9452	23
165	1826	5
115	5441	2
16568	1253	0
8324	4867	14
3792	2427	4
7831	454	12
7669	1210	14
707	1843	29
112	3645	14
105	4449	4
110	3543	30
103	9378	13
184	4430	7
22326	7418	6
14394	3761	11
4326	7080	12
104	4034	7
739	3781	11
642	11	2
3944	876	17
9722	6282	15
14	5813	36
237	3552	17
247	4550	3
150	957	8
22722	7113	24
152	8792	18
397	5559	11
507	50	11
18160	5481	12
449	7147	19
5042	76	3
4029	7425	25
1153	3725	18
144	1867	3
11203	2729	12
12	776	15
5619	3668	9
122	500	1
164	1066	5
104	1408	8
5140	5195	1
556	3980	3
106	248	10
35911	6454	14
36290	8403	3
120	2147	4
4307	3891	7
220	1867	9
14439	3719	20
109	8275	9
18949	3275	22
124	8087	18
113	2533	17
14	382	40
1115	6007	20
111	8183	0
482	2328	34
319	6347	1
102	3489	17
753	928	18
23001	7345	24
36864	7638	28
172	2844	0
106	8604	9
103	7688	9
14	3368	20
121	9374	12
20885	9430	27
11538	3062	23
108	2364	15
14	2819	10
460	7876	5
1555	8404	14
321	5519	0
436	9584	3
1642	8029	3
6	5986	2
3110	3742	2
120	8578	8
123	885	7
14	4618	13
1470	5932	28
14	7936	22
10314	9721	22
27217	5419	6
106	5939	6
105	7524	15
1316	5397	0
106	5846	26
12	2464	12
6434	415	4
30310	8319	22
12	6188	4
8499	8881	24
4144	9671	17
102	7339	15
105	7872	5
8322	211	10
106	9584	23
131	3887	7
25732	5249	7
7647	8427	13
35401	1023	12
111	7472	0
14	5627	34
109	8852	9
233	8065	6
3674	2540	9
1449	3176	6
14	8759	39
3119	3521	21
207	1134	15
105	6990	5
462	2888	4
2281	3495	1
129	6434	3
103	4997	16
112	1527	19
1326	4204	22
25901	5099	5
12	9408	16
598	5608	1
5867	4997	15
4594	7351	7
2539	5480	6
4494	4488	0
33071	445	11
3952	5049	10
139	3159	19
2	692	0
118	8943	26
110	1465	9
34981	9625	23
17745	4141	4
528	8603	4
21534	359	7
4377	9042	19
104	98	18
155	6335	11
1694	3328	10
14	1427	34
22334	8590	6
284	3704	5
113	3626	7
778	4923	16
12	3852	16
14	4374	40
258	1168	7
101	5335	38
150	5239	16
600	3532	22
30545	3009	5
158	5821	16
187	981	25
101	6500	6
14	4170	15
7962	5357	9
182	9440	0
102	1317	10
5994	2660	10
157	7123	13
104	2592	29
199	802	15
9889	5796	7
741	1080	36
4051	2335	10
142	8714	6
103	5993	14
615	9262	1
3390	7720	10
346	6918	12
3494	5921	3
14	212	15
202	3474	42
9937	4871	0
3619	9666	46
2603	8264	22
151	6374	6
806	5442	4
3891	1072	8
166	8313	8
115	7355	11
708	3912	14
12	788	3
1220	300	14
111	7937	0
417	1520	9
12	9556	14
14	392	40
3841	69	10
14	5426	15
14	7699	10
101	3472	14
7479	1915	3
336	56	13
126	5448	8
7909	6690	3
102	9657	13
5613	9226	12
321	5497	0
4057	6326	15
9161	6406	15
904	2800	11
816	2738	4
12	6463	24
6421	5790	9
102	4274	8
12	2227	16
57	8320	6
135	3981	8
217	2141	1
3080	7893	8
28728	7766	20
108	9672	13
22697	3865	8
5714	8106	19
125	2348	11
344	1626	27
1374	3657	31
122	471	32
111	1427	32
6306	1132	7
153	1041	34
12	6033	9
26638	2197	6
127	102	4
111	7622	0
12	8285	12
4285	7891	2
195	3317	3
9	6391	35
21251	4598	0
106	1517	4
14	9654	30
1370	6889	26
818	1190	1
116	8372	27
2061	4608	12
349	675	3
128	5883	8
12	1117	3
104	7763	23
107	9222	25
124	7683	12
102	218	8
138	4684	10
104	3642	3
33831	5052	14
104	3942	36
120	9625	2
142	1659	11
105	7286	7
2332	5686	36
104	1727	12
12	8633	4
639	8	27
1744	1654	15
1002	1250	28
589	8603	25
14	1381	34
1828	779	18
102	2490	27
5856	2278	20
2306	3750	8
14	5200	17
101	3314	16
34187	6412	12
13612	3880	8
4657	4817	7
5053	3765	4
133	1170	3
148	7932	5
112	1415	5
36423	1830	2
1132	9870	12
182	9238	0
101	8881	4
17821	3047	10
101	4950	31
21667	4771	0
151	3749	24
162	2955	6
4213	2141	15
19535	2084	8
2223	9053	14
101	2078	14
103	9273	3
2301	5589	23
252	4145	20
177	8232	7
500	81	0
164	540	3
4481	2370	17
2293	2220	13
9286	3691	19
1937	6277	9
34043	9650	17
107	8875	17
882	211	2
170	4313	2
127	9477	1
108	2954	13
103	7515	23
5429	4494	0
1031	9657	6
104	6069	18
107	8426	7
3415	6737	0
3134	851	7
1822	5079	2
112	2598	4
212	6522	25
120	1594	1
151	1839	7
103	210	20
1441	3340	1
3355	7339	2
246	6898	2
28064	6959	1
800	3193	5
823	9676	5
115	2131	15
2658	5518	8
368	4634	54
513	8758	4
121	6539	8
14976	7749	13
187	556	9
132	8696	14
3255	9860	1
170	3408	1
161	2209	6
2933	5023	7
109	2820	7
438	549	9
5633	3680	22
102	5905	4
13994	6666	12
192	5378	26
313	2917	20
8732	6295	16
31713	2592	31
161	4299	11
104	411	2
173	717	1
101	78	32
331	3644	13
12	1782	25
12	8531	8
15801	6024	5
110	9189	8
9265	421	36
105	8752	29
110	2378	2
3330	2191	2
103	4568	10
9788	6810	11
32590	7810	7
985	9583	8
3212	2484	6
12	8951	2
157	576	16
102	7032	21
113	954	6
711	4288	6
105	9818	21
15701	2544	11
101	5364	7
2198	8654	2
1703	6847	4
13695	7517	19
2453	4213	2
14	4083	24
118	8186	30
184	3967	2
11847	3664	13
23611	1859	9
2401	8325	12
5944	3757	4
24208	356	6
103	9649	17
261	522	11
230	8475	0
14	2969	16
1868	158	6
7370	6101	1
479	4324	9
280	9229	8
7132	23	10
32781	2777	10
103	4447	8
32757	6076	2
161	6792	16
971	5659	9
23737	5821	9
5953	7672	13
105	2649	3
1083	2267	10
3536	5344	13
19821	7790	21
105	7125	11
146	7677	13
101	2320	10
1540	1497	0
160	5609	1
113	728	24
13108	1204	7
2983	1283	0
732	1154	6
12	1072	13
153	7313	35
4534	5539	0
2117	130	0
2480	4369	4
12	3602	25
14	6953	36
109	7585	20
117	5343	6
2588	9353	18
3345	8464	8
102	3262	12
181	1273	3
213	5398	1
104	9246	10
15068	1858	14
1021	7658	5
318	533	8
246	6577	17
110	2703	7
105	1616	9
12423	8201	6
9244	5662	1
831	9877	3
107	3171	6
10669	8128	16
12	6673	5
127	3075	20
192	5697	9
3132	5516	19
134	4435	10
27305	8912	17
2498	2427	0
142	4886	8
120	7280	21
652	201	22
101	2642	13
114	2427	22
105	8025	14
1915	7752	6
101	8445	7
13719	8248	20
3127	911	16
11561	8662	8
2136	4637	13
688	5398	11
998	5758	7
25561	8030	7
14	8245	11
122	3176	1
2572	8465	19
1285	8886	19
154	8072	15
701	7135	4
117	3857	1
34964	394	14
14	6487	31
2569	6901	14
11790	6763	14
24872	4876	6
5233	9129	8
14	1489	12
122	9571	1
19167	2439	0
530	5935	29
147	5426	5
184	9124	32
419	2542	10
121	8128	13
19148	2434	0
2671	1256	6
132	3356	1
12	7961	19
26701	8953	0
30089	6532	8
258	4045	21
12	5597	10
18861	7120	17
2	7880	18
14	9310	23
2654	171	10
108	7490	16
239	1575	27
112	130	6
202	6214	18
31306	7813	18
126	612	29
4525	5209	0
221	7445	13
14453	8351	20
287	2290	6
104	7120	2
10331	7447	2
4899	9790	1
20895	2358	1
3520	606	10
434	6440	12
6167	6372	11
6432	3652	9
34684	3685	38
134	6194	13
34432	2001	8
1788	5293	5
106	2605	10
103	1118	17
33198	1994	12
182	9242	1
105	1972	1
256	6145	22
1514	2572	11
124	6883	19
102	8050	6
2141	4701	16
31283	164	7
102	9297	4
101	8473	15
205	5443	26
10273	6901	9
229	5800	11
101	4350	20
106	8998	10
277	2503	16
165	6963	25
139	7234	16
9604	8753	27
117	3389	25
143	603	4
450	7809	19
461	9335	4
3097	3872	9
108	5647	15
178	8668	0
27456	9252	0
976	2070	6
1003	2466	0
464	177	0
792	7174	5
173	6	0
12	2359	3
2217	4677	21
12	5018	14
12937	6536	31
6353	216	1
2	6862	0
1645	2092	19
14	4543	30
14	1560	8
101	5531	12
3941	2074	11
103	2937	6
12545	2481	16
360	8597	2
289	9712	7
5769	2941	7
101	1744	4
497	7053	4
13	5920	12
108	7043	2
1167	7215	5
173	705	0
3596	4055	17
404	2467	11
12	3134	1
116	5179	13
101	3669	11
838	929	18
110	2024	18
1962	5525	14
388	7871	2
203	3951	14
106	1710	23
101	863	16
1652	7380	18
102	3382	30
12	885	12
1183	3287	18
57	4480	4
3465	7931	18
7	4256	11
101	1844	12
194	9596	8
381	5319	23
14	4985	10
116	7025	20
2	2145	0
29625	7463	34
21	6891	16
1050	62	29
12	309	14
181	5821	27
819	3758	9
11750	2311	25
8957	7040	17
19700	600	10
999	4913	3
3885	215	24
30939	8110	25
137	258	11
14	4408	28
176	2857	2
389	9847	4
583	7150	17
104	2474	35
147	4530	1
3962	5265	7
1429	8596	37
24262	5939	0
12	2480	1
1546	777	9
1849	3354	30
417	7121	1
1630	7458	16
499	1846	1
440	9667	23
1462	8426	1
6943	7240	25
12	86	4
183	4063	9
103	7612	14
1470	155	7
650	3878	13
133	2779	11
3903	8888	0
19300	4724	19
435	5293	9
6686	5992	9
1070	6715	14
102	9979	10
941	7451	29
24601	5170	10
299	1924	30
101	9624	31
30297	7943	10
2227	6202	12
156	9377	2
271	5282	4
14	6815	15
3646	9265	18
7	6307	18
822	6818	6
603	2371	11
113	9405	18
138	9672	6
12	3892	15
12	2298	13
105	3506	6
103	7729	2
101	1087	22
5090	5255	12
2396	3314	18
101	6492	25
125	5603	5
118	1616	8
264	796	29
365	6346	2
151	1354	2
7	3885	2
588	8182	3
37287	5061	30
106	2021	15
14	6838	9
2374	9194	4
1686	7313	37
113	4400	1
2833	5845	22
154	4451	2
9690	1752	8
300	9457	17
22642	5070	0
105	9079	4
105	4083	16
1625	8077	31
142	3923	17
103	7573	8
103	5526	17
101	4859	10
3342	1427	16
103	4696	19
11691	7395	2
148	2294	6
116	3774	18
14	7678	29
1351	7598	8
130	9272	28
117	829	12
1746	7259	7
101	2314	32
315	8834	11
109	354	27
617	6511	2
103	1627	15
37791	311	16
3954	5894	30
105	2398	24
2295	8116	4
26798	2981	9
103	112	17
1422	5507	7
372	3699	21
106	5294	7
21189	4385	7
30992	7866	22
14	896	35
12447	5575	14
102	944	29
9030	5541	20
103	3898	8
106	2957	10
33889	9564	11
1528	1464	14
102	5719	9
13613	8429	1
12	8154	25
57	5735	0
21127	1718	7
9047	6423	9
474	1731	25
123	6502	3
106	9059	22
16	2511	4
120	8508	1
451	6688	13
101	6005	10
189	2053	27
112	65	12
103	5683	15
1384	7571	0
135	493	6
20143	178	7
119	5333	20
104	4146	13
628	7992	3
502	3028	27
102	6428	4
127	7214	8
155	4229	25
3863	5387	0
145	8977	14
231	4731	14
161	5607	14
206	6881	1
610	7127	5
5550	8348	11
2014	6814	9
1971	2154	0
26337	7275	0
116	7760	4
2709	9820	37
105	9977	4
106	6029	15
162	2884	13
35813	4213	31
103	4922	13
7152	5791	8
114	8370	8
112	646	12
795	4600	18
243	9451	27
219	9340	31
115	690	17
130	8496	10
159	5545	20
6026	89	11
107	6121	9
10138	4009	22
753	473	27
106	4610	27
10592	2812	8
103	2611	10
405	2857	11
547	9322	21
10911	5706	12
14	6390	11
123	680	4
2470	6220	9
36957	6049	6
447	9521	0
12	8474	21
179	2453	16
832	8434	9
30381	66	19
11887	9919	26
101	5884	12
4138	1795	5
23698	5690	0
146	7831	24
106	9409	14
21	3309	18
3427	8994	14
101	7224	21
101	4311	18
13950	2079	12
171	3621	1
13537	2141	29
3683	548	17
4117	5473	9
113	9112	8
254	9355	10
238	4270	7
103	8759	26
2105	1042	10
193	7369	4
103	2200	16
9105	4470	18
121	2248	11
609	6714	5
101	3287	23
37462	9532	15
30499	7721	33
2	3720	0
4032	3031	6
34400	7863	12
1510	5788	4
17906	8804	6
7677	3793	12
101	3734	1
144	3952	5
105	3060	22
6804	7475	1
187	8718	7
556	3890	10
14	118	10
14	4127	30
310	2981	12
1317	4965	8
1762	9076	4
157	8172	20
164	7737	1
7022	6001	26
335	8560	1
105	8958	2
14	3801	15
167	7935	10
797	6745	26
466	5631	10
101	7025	21
114	9397	14
4043	9189	4
7978	9208	24
14	7856	27
2801	1740	10
141	8315	19
2980	4656	1
12	9811	21
9413	7662	23
138	8654	20
2759	8929	0
1969	1953	0
142	7410	21
14	119	30
108	5130	17
1247	9059	4
3134	8497	11
24034	234	16
33722	5412	13
117	9148	19
104	5462	1
12	1145	16
141	948	10
4686	2404	15
117	3583	7
126	815	5
380	6215	16
1704	3281	1
2987	3009	3
34174	4924	12
669	7743	19
14	6173	19
6685	4580	27
108	7177	8
7947	7209	5
37950	4854	12
2587	1861	17
103	8594	4
7134	8116	2
2762	7683	19
101	2683	11
17011	1544	0
147	8208	6
9584	9222	10
30385	1162	22
2047	7867	12
4123	3204	25
101	2527	1
8763	4799	21
20380	3707	0
731	4138	23
116	3794	8
14	7570	7
4138	2378	13
112	4871	17
346	5532	3
191	1385	0
14	2009	7
5571	858	19
14	5717	15
1406	9606	6
220	5656	7
1012	7606	30
2438	1690	11
145	9323	34
3759	7635	11
37282	3529	5
440	8297	4
12	3896	14
102	2650	25
12	5525	3
3347	2431	5
147	7195	11
1405	6049	17
5482	7066	19
8145	7637	9
199	6402	39
3185	5765	3
14482	6695	13
101	4144	11
132	1165	32
118	9334	12
101	2717	6
12	3449	24
57	5448	9
140	6274	1
3361	3123	26
164	7676	4
111	7270	0
2905	3318	6
600	691	5
111	8331	0
136	6596	4
111	7841	0
217	1428	16
614	6682	3
801	7493	8
123	2883	20
18825	5464	3
146	1562	12
172	2634	0
101	4882	23
12194	2158	23
193	459	4
105	8636	5
279	4769	29
13145	4396	8
102	5630	22
12	4473	29
7725	3110	19
2026	9166	18
647	7834	4
303	6332	26
3650	7032	16
14	7766	22
101	314	21
8262	1623	7
1152	6956	3
6830	2370	12
12	5367	29
119	6775	4
37277	1978	23
31847	5140	10
2082	3113	12
4507	2087	29
14	8443	20
169	4058	1
153	1579	17
262	7454	1
106	2945	11
101	671	11
8281	1371	17
1182	9847	3
104	434	4
1557	9100	22
1740	7519	12
2111	193	7
111	6959	0
12	7575	14
427	4567	15
188	3079	20
105	9687	25
965	9217	10
1069	5650	10
26587	8524	1
2963	8443	8
13863	7149	34
12902	7616	28
2	5636	0
103	698	4
307	7447	21
101	6481	12
269	3050	35
32578	711	3
5898	9232	25
406	2056	5
107	7813	27
117	950	15
17661	1654	1
102	2651	13
536	3266	6
8034	7438	38
186	8267	12
4693	6548	17
104	9525	9
19600	4796	18
101	5658	1
31195	1162	18
106	9666	31
1595	2709	28
24804	850	3
1468	6491	16
103	3569	9
203	354	14
4112	8671	2
102	9374	15
3750	9868	22
2059	3188	32
755	5043	2
2035	9553	31
105	2266	11
4	6117	11
3396	5791	0
5179	7685	6
14	701	11
107	168	18
521	288	2
109	4013	5
102	2288	23
7437	782	28
334	4465	20
951	3136	7
123	1572	1
689	7178	15
103	7987	7
8290	9092	4
14	8343	14
103	6397	5
1599	2635	13
102	7446	23
113	3829	1
119	7166	2
4294	1641	24
12	4498	5
31871	3185	32
32230	668	2
107	8608	11
2960	478	2
1740	8381	28
279	6507	0
118	9243	2
606	2575	11
25958	4759	4
108	2752	1
123	1251	1
11326	8683	12
103	7668	7
301	7574	12
3013	419	9
4955	8176	9
1135	4077	3
13677	4788	18
12	9722	10
113	6612	1
120	3871	14
517	4919	26
14	3440	16
101	5113	15
1781	4629	3
117	7452	4
107	2017	18
31658	5878	3
240	7521	5
102	9021	3
1553	3904	3
504	5215	1
1338	8635	4
144	2040	31
1198	6134	17
14	2302	16
2882	8373	16
296	1446	9
12040	2413	18
101	8286	22
1006	4202	11
123	5935	11
243	3621	30
4792	1934	2
105	9105	9
289	9309	18
106	6596	7
103	3354	17
1517	9188	7
21	4198	20
358	6583	0
910	3054	8
14	2461	26
19547	6219	6
118	1298	15
109	678	10
12	3000	10
115	1435	10
192	3273	3
12	1879	13
204	4457	7
6262	9573	23
109	8133	5
104	58	22
12	6708	2
113	2939	1
12	5851	5
24604	5868	12
7335	5657	24
34592	2665	5
483	2303	5
22147	1209	25
1037	9669	27
4292	8281	1
24042	2226	31
30641	382	39
14	1647	44
1416	9296	8
17446	61	11
28150	6727	24
12	8883	10
115	7314	13
132	1914	29
170	152	4
3327	3112	7
1646	2260	6
12896	8326	2
111	8243	0
111	7390	0
1303	8409	1
103	6117	16
2168	5702	11
5719	230	6
11022	7035	1
168	2049	29
12	5320	31
3377	1538	1
12	2126	12
168	3626	3
35634	6011	8
13573	8916	17
139	4991	2
8	1794	13
426	1998	1
105	7535	19
735	9692	6
16589	4747	3
28556	600	5
174	7451	12
264	3173	7
214	3459	3
101	7428	6
101	6858	4
35274	9876	18
3525	3541	7
3697	1684	14
127	8595	1
1224	8893	18
115	4840	6
1660	4860	5
124	3508	12
1865	7745	0
615	1550	12
12859	7220	30
351	9616	27
818	5877	9
14	2824	22
12	6305	14
111	7705	0
1103	3121	33
16915	7085	1
104	2155	3
24935	2405	1
129	6667	3
106	4656	12
116	3503	13
108	6942	5
101	8205	14
5626	5841	36
3367	1150	1
108	86	20
165	7180	6
130	2632	11
12	5646	11
4902	1142	9
12	1922	3
111	7063	0
2760	9457	1
2168	1292	23
17363	126	10
316	234	13
608	3128	3
3543	366	26
36377	4223	16
118	8227	6
101	6282	6
125	631	16
11333	6126	10
109	3293	21
136	7284	18
29729	3602	20
128	194	8
12	1000	11
20385	3521	26
107	9139	17
154	3408	4
1407	1754	23
104	105	14
2337	5219	14
660	9211	6
147	3951	1
644	320	0
126	3999	27
1649	4840	23
8360	9360	4
36799	8238	20
133	3180	6
318	2819	4
23516	1223	9
35489	6245	20
108	8379	17
373	8367	8
333	3968	27
14831	8413	23
130	3748	21
19861	4631	7
107	9467	5
208	3425	6
6234	6684	15
8140	4045	26
248	3466	8
125	753	6
3530	5853	11
438	9640	37
14	1888	19
171	3729	0
352	6106	2
196	5632	16
103	7895	32
268	3818	6
9	5907	17
105	7556	11
101	5612	7
403	509	5
163	9997	4
101	4642	5
105	9895	9
148	8832	3
1832	3310	3
132	937	1
32315	3277	29
3142	3640	3
200	4467	10
1547	8048	0
624	5748	5
7	476	10
2379	7227	8
709	8305	7
23697	6136	13
1707	7819	9
103	1440	28
5810	9696	13
116	8045	3
4785	9453	9
1774	5301	12
29160	7220	7
129	9640	5
1529	9467	28
5209	2817	1
12	6218	22
105	3791	3
9128	6973	4
144	3461	18
1386	8059	13
105	544	4
802	2864	28
180	9452	19
3975	2432	3
7280	5833	10
279	6611	0
31986	9284	11
122	7993	12
117	3113	24
12	2951	8
25828	6659	0
103	5091	2
533	311	15
24489	5409	13
14	4266	11
12	9382	2
126	3507	3
198	5093	5
2524	8045	0
1038	414	16
7846	7789	11
739	834	26
137	5494	28
101	7662	10
105	5037	24
34451	2755	5
106	9458	13
1	3350	23
103	6025	10
12	2000	32
451	8377	10
12	3501	2
11427	3596	5
1041	2391	22
250	9977	40
105	9432	38
2038	8406	15
170	3279	3
124	2482	30
57	3037	0
243	9396	2
1109	5542	18
31012	6552	18
1217	9778	5
108	5110	4
103	745	28
123	2967	14
583	8252	14
137	3321	13
103	6561	13
25093	6179	0
33800	4152	14
1583	3505	10
281	3324	24
104	4366	30
364	1657	22
31154	7605	10
3288	1475	5
113	3085	3
32910	5844	27
14	5000	23
101	3329	8
4790	6234	1
1402	7411	10
1058	4758	11
14	4974	26
277	8191	4
9225	4736	1
2390	2921	19
167	4897	11
120	9933	1
106	1273	5
29485	498	30
128	1478	31
113	8303	26
28739	4684	26
57	2426	27
2691	2261	1
6991	3237	19
110	8283	7
14	1901	6
108	4880	9
1114	1616	11
6055	5523	8
6461	7869	12
340	3276	6
3507	2218	3
106	374	17
207	6411	9
17205	1602	0
21911	2391	5
10182	8863	17
5954	3788	18
10215	7138	5
119	8322	25
523	3550	6
2353	3947	8
272	5145	30
113	9696	14
1251	76	26
309	4114	15
4207	4692	4
12	8234	7
57	4945	0
101	6854	5
3086	6669	7
14	9194	11
105	9351	16
12	9280	15
102	329	11
104	7717	8
555	6918	8
12361	3781	31
1394	8998	3
26557	8258	1
12	5004	10
109	7516	8
109	2033	5
163	9865	23
3004	2429	11
16755	1520	0
823	366	32
7025	6318	16
2315	1130	29
5336	7590	20
104	1736	7
24038	6390	10
130	2628	10
128	874	3
102	4960	29
204	2845	5
229	1596	3
5654	2030	38
12153	3166	26
105	8877	26
4719	7961	4
116	8386	4
106	6429	8
11974	1503	34
12090	5198	14
123	2130	11
108	7388	6
109	3380	8
109	6041	5
730	1687	15
9867	4777	0
169	3950	0
1734	9884	0
239	6526	8
14	6019	16
18644	6604	4
121	829	20
1125	6657	1
781	1565	18
12489	5832	26
20596	6901	34
14706	5358	4
193	3763	10
122	1357	33
929	7830	9
6145	5719	5
155	9648	10
130	5700	15
219	9505	3
124	1566	10
4712	7920	36
175	6871	8
23567	6110	3
168	364	27
28255	9035	3
988	1333	22
35332	519	7
9140	4471	29
110	3294	7
8173	4680	27
105	1	9
236	8000	16
1321	644	22
864	4958	18
4020	3162	45
1941	1330	20
34168	9858	34
294	9462	6
110	6012	26
14	6127	10
112	5491	22
14	5642	22
14	4548	20
24283	2818	20
101	9698	1
4049	5564	4
14	72	28
160	9142	7
233	7369	9
4402	4867	5
12	5089	4
852	7687	9
911	3838	21
293	889	11
907	855	23
1151	2589	2
102	7239	10
697	7018	25
116	8523	2
110	8980	21
28522	2020	22
123	5304	2
788	5658	15
163	1230	28
35094	5624	2
3494	9243	29
22601	951	4
5563	4638	6
104	143	3
149	5020	15
102	3978	20
115	9376	16
208	1255	24
37583	2418	9
26148	3965	9
12	5289	16
102	3240	8
188	759	8
28559	6096	25
198	2373	29
11931	5972	13
150	6261	6
12	782	6
103	4619	11
103	5573	9
194	1737	15
201	5715	25
690	7609	2
122	3769	5
1534	5170	5
725	2639	14
30430	7272	7
4904	7218	5
676	316	9
6130	7667	13
782	9976	11
13505	1535	21
27294	4685	32
101	3466	11
14	4838	8
102	2462	39
528	4594	4
20758	4474	0
131	9231	2
119	9202	38
351	1720	27
107	730	7
4892	8469	5
1426	1141	12
2860	5977	8
104	1122	9
101	2392	44
12	4739	26
7664	643	11
994	1573	12
3322	1080	37
1456	5507	3
103	611	11
318	6474	9
286	3106	0
2293	5745	13
104	1990	3
1260	5660	25
132	6543	15
30187	4805	15
1253	1795	1
117	7245	25
20614	4448	0
14	5417	30
103	1545	3
3852	6950	3
1228	5422	22
114	9704	18
14	1634	22
193	5969	21
570	993	23
423	4627	6
1321	906	18
246	616	6
103	8846	14
425	3226	25
106	8210	18
344	1601	10
104	1281	3
333	9261	20
107	2200	8
290	5989	2
2144	4316	15
27722	6862	14
12	3942	3
3861	4476	10
144	3342	17
14	8043	17
6222	4004	26
12	4513	6
1072	4298	7
12632	9812	5
104	2634	14
2777	463	30
13240	4110	7
148	2991	16
14	9313	21
4742	3528	22
12396	9582	9
2427	5482	16
1145	5726	0
23964	859	19
1061	2686	5
21496	359	8
14	9432	46
695	5374	16
5229	2623	7
103	1282	25
14	6087	24
673	1490	25
121	8978	15
155	1880	17
192	5469	3
102	268	23
117	1515	14
111	8117	1
1446	379	0
309	1683	15
499	4512	17
270	7894	1
107	5909	1
267	8514	1
274	5297	1
4725	2956	9
1735	6532	4
142	6636	7
3284	6330	23
3197	6388	7
4	6143	14
101	4388	10
101	8387	17
783	1681	22
967	56	20
101	7214	17
104	9248	28
1264	7699	9
324	8081	15
124	8019	5
11882	148	24
12	3628	15
12276	7414	2
110	3226	15
182	9195	1
471	850	34
34972	4712	20
101	5454	2
102	7849	12
13171	6642	8
4236	6631	4
1944	4583	4
119	3587	19
10594	4634	46
31932	8324	12
283	1529	17
280	1370	8
1372	766	14
112	8628	9
23598	9369	7
9588	2668	0
112	3376	29
2429	3854	5
431	9358	14
839	5531	8
128	6981	18
57	7485	15
2266	7724	10
104	9668	20
8194	9326	16
4602	3206	7
106	8537	10
7930	914	26
347	7995	3
37805	1415	7
985	6002	20
815	1229	6
1992	715	18
101	7500	15
103	4352	17
3071	6323	6
801	4862	12
11480	2002	11
12445	7507	10
12	4204	8
12	3306	27
15573	1986	9
14	7711	36
669	9321	31
104	6667	8
105	4430	11
1832	7330	16
116	7723	14
1146	6961	9
657	5779	2
2939	260	11
1102	5	8
57	8371	5
23929	9970	9
1450	4416	0
106	1680	1
142	4356	6
25911	1748	8
101	1199	4
106	8400	12
142	2636	23
33799	9553	30
1153	3215	17
502	2151	1
133	606	43
12	2447	3
210	5123	28
835	9085	18
6722	8603	14
12	6147	11
166	4545	10
12	4807	18
124	3927	31
30624	985	17
4568	8614	5
4443	1963	0
101	1803	14
6446	6053	33
109	9257	35
917	5652	8
153	2206	17
114	2344	14
101	5767	6
108	6744	8
2566	1676	15
2500	7296	2
17931	1786	0
274	7704	22
12	5960	6
5784	8024	11
680	6802	29
4822	4231	20
124	9598	3
102	7655	10
568	6747	14
117	5130	8
539	847	16
141	6278	5
30004	3747	21
101	999	16
25986	6662	10
101	7812	31
1030	2958	3
194	4168	15
120	7908	13
885	8934	3
2134	3271	10
1730	9750	31
2285	1677	16
1531	8208	5
1133	2074	16
3530	1263	35
107	1943	13
8523	5682	1
104	3051	26
2402	6206	20
117	8583	27
102	800	15
138	8273	22
14	3910	13
101	2695	3
21	3038	12
15057	951	6
103	6733	14
982	226	4
12	3782	3
6037	4075	37
12067	773	13
104	7692	14
1182	2671	4
554	2924	6
29104	6965	27
101	998	4
4668	5622	3
101	8032	23
2159	4799	27
4808	9852	1
4085	103	19
21789	7150	24
3281	8116	5
12	2889	23
649	466	12
9243	3075	16
2696	6272	21
126	4702	17
101	1641	16
7452	4244	6
105	9390	22
